Variant,Date Hour and Minute,Source / Medium,City,Sessions,ga:goal14Completions,ga:goal17Completions,ga:goal18Completions
1,202304111602,(direct) / (none),Nizhny Novgorod,0,0,0,0
1,202304111602,instagram / influence,Frankfurt,0,0,0,0
1,202304111602,instagram / influence,Stockholm,0,0,0,0
1,202304111602,instagram / influence,Tel Aviv-Yafo,1,0,0,0
1,202304111603,google / organic,Moscow,0,0,0,0
1,202304111603,instagram / influence,Tel Aviv-Yafo,0,0,0,0
1,202304111604,(direct) / (none),Pruszkow,1,0,0,0
1,202304111604,instagram / influence,Frankfurt,0,0,0,0
1,202304111605,instagram / influence,Tel Aviv-Yafo,0,0,0,0
1,202304111606,google / organic,Moscow,0,0,0,0
1,202304111606,yandex.ru / referral,Vladivostok,0,0,0,0
1,202304111607,yandex.ru / referral,Vladivostok,0,0,0,0
1,202304111608,yandex.ru / referral,Vladivostok,0,0,0,0
1,202304111610,google / organic,Yekaterinburg,1,0,0,0
1,202304111610,yandex.ru / referral,Vladivostok,0,0,0,0
1,202304111612,google / organic,Yekaterinburg,0,0,0,0
1,202304111612,instagram / influence,Ashburn,1,0,0,0
1,202304111613,instagram / influence,Ashburn,0,0,0,0
1,202304111615,instagram / influence,Tomsk,1,0,0,0
1,202304111615,yandex.ru / referral,Vladivostok,0,0,1,0
1,202304111619,yandex.ru / referral,Vladivostok,0,0,0,0
1,202304111622,instagram / influence,Minsk,1,0,0,0
1,202304111622,yandex.ru / referral,Chita,1,0,0,0
1,202304111622,yandex.ru / referral,Volgograd,1,0,0,0
1,202304111623,instagram / influence,Minsk,0,0,0,0
1,202304111623,yandex.ru / referral,Chita,0,0,0,0
1,202304111623,yandex.ru / referral,Volgograd,0,0,0,0
1,202304111624,inst / ambassador,Tbilisi,1,0,0,0
1,202304111624,instagram / influence,Saint Petersburg,1,0,0,0
1,202304111625,inst / ambassador,Tbilisi,0,0,0,0
1,202304111625,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111625,yandex.ru / referral,Chita,0,0,0,0
1,202304111625,yandex.ru / referral,Volgograd,0,0,0,0
1,202304111626,(direct) / (none),Moscow,1,0,0,0
1,202304111626,yandex.ru / referral,Chita,0,0,0,0
1,202304111627,inst / ambassador,Tbilisi,0,0,0,0
1,202304111627,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111628,(direct) / (none),Moscow,0,0,0,0
1,202304111628,inst / ambassador,Tbilisi,0,0,0,0
1,202304111628,promo_sms / sms,Istanbul,1,0,0,0
1,202304111628,yandex.ru / referral,Chita,0,0,0,0
1,202304111629,blog.alter.ru / referral,Moscow,1,0,0,0
1,202304111630,(direct) / (none),Moscow,0,0,0,0
1,202304111630,google / organic,Domodedovo,1,0,0,0
1,202304111630,yandex.ru / referral,Vladivostok,0,1,0,1
1,202304111631,google / organic,Domodedovo,0,0,0,0
1,202304111635,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111635,yandex.ru / referral,Chita,0,0,0,0
1,202304111637,google / organic,(not set),1,0,0,0
1,202304111637,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111639,google / organic,(not set),0,0,0,0
1,202304111641,google / cpc,Tbilisi,1,0,0,0
1,202304111641,google / organic,(not set),0,0,0,0
1,202304111641,instagram / influence,Saint Petersburg,0,0,1,0
1,202304111643,telegram / smm,Saint Petersburg,1,0,0,0
1,202304111644,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111644,telegram / smm,Saint Petersburg,0,0,0,0
1,202304111644,yandex.ru / referral,Smolensk,1,0,0,0
1,202304111645,yandex.ru / referral,Smolensk,0,0,0,0
1,202304111646,telegram / smm,Saint Petersburg,0,0,0,0
1,202304111648,yandex.ru / referral,Smolensk,0,0,0,0
1,202304111648,youtube / influence,(not set),1,0,0,0
1,202304111649,google / organic,(not set),0,0,0,0
1,202304111649,yandex.ru / referral,Smolensk,0,0,0,0
1,202304111650,telegram / smm,Saint Petersburg,0,0,0,0
1,202304111650,yandex.ru / referral,Moscow,1,0,0,0
1,202304111651,google / organic,(not set),0,0,1,0
1,202304111651,google / organic,Moscow,1,0,0,0
1,202304111651,instagram / influence,Moscow,1,0,0,0
1,202304111652,google / organic,(not set),0,0,0,0
1,202304111652,instagram / influence,Moscow,0,0,0,0
1,202304111652,yandex.ru / referral,Moscow,0,0,0,0
1,202304111652,yandex.ru / referral,Smolensk,0,0,0,0
1,202304111653,google / organic,Moscow,0,0,0,0
1,202304111654,google / organic,Moscow,1,0,0,0
1,202304111654,instagram / influence,Moscow,0,0,0,0
1,202304111655,google / organic,Moscow,0,0,0,0
1,202304111655,instagram / influence,Moscow,0,0,0,0
1,202304111655,yandex.ru / referral,Moscow,0,0,0,0
1,202304111656,yandex.ru / referral,Moscow,0,0,0,0
1,202304111656,youtube / influence,(not set),0,0,0,0
1,202304111658,instagram / influence,Moscow,0,0,0,0
1,202304111659,google / cpc,Tbilisi,0,0,0,0
1,202304111659,google / organic,Moscow,0,0,0,0
1,202304111659,google / organic,Yekaterinburg,1,0,0,0
1,202304111659,youtube / influence,(not set),0,0,0,0
1,202304111700,google / organic,(not set),0,1,0,1
1,202304111700,youtube / influence,(not set),0,0,0,0
1,202304111701,youtube / influence,(not set),0,0,0,0
1,202304111705,google / organic,Moscow,0,0,0,0
1,202304111705,youtube / influence,(not set),0,0,0,0
1,202304111706,journal.tinkoff.ru / referral,(not set),1,0,0,0
1,202304111707,google / organic,Thalwil,1,0,0,0
1,202304111708,youtube / influence,(not set),0,0,0,0
1,202304111711,google / organic,(not set),1,0,0,0
1,202304111712,journal.tinkoff.ru / referral,(not set),0,0,0,0
1,202304111714,advcake / cpa,Moscow,1,0,0,0
1,202304111714,google / cpc,Tbilisi,0,0,0,0
1,202304111714,journal.tinkoff.ru / referral,(not set),0,0,0,0
1,202304111715,google / cpc,Tbilisi,0,0,0,0
1,202304111715,google / organic,Tula,1,0,0,0
1,202304111715,instagram / influence,(not set),1,1,0,1
1,202304111716,google / organic,Tula,0,0,0,0
1,202304111717,google / organic,Tula,0,0,0,0
1,202304111718,advcake / cpa,Moscow,0,0,0,0
1,202304111718,google / organic,Chelyabinsk,1,0,0,0
1,202304111719,google / organic,Chelyabinsk,0,0,0,0
1,202304111719,google / organic,Nizhny Novgorod,1,0,0,0
1,202304111720,advcake / cpa,Moscow,0,0,0,0
1,202304111720,mail.yandex.ru / referral,Tolyatti,1,0,0,0
1,202304111721,google / organic,Tula,0,0,1,0
1,202304111722,google / cpc,Aubervilliers,1,0,0,0
1,202304111723,google / cpc,Aubervilliers,0,0,0,0
1,202304111723,google / organic,Saint Petersburg,1,0,0,0
1,202304111723,newsletter / email,Moscow,1,0,0,0
1,202304111724,google / cpc,Aubervilliers,0,0,0,0
1,202304111724,google / organic,Tula,0,0,0,0
1,202304111724,newsletter / email,Moscow,0,0,0,0
1,202304111725,google / cpc,Aubervilliers,0,0,0,0
1,202304111725,google / organic,Pushkino,1,0,0,0
1,202304111726,google / organic,Pushkino,0,0,0,0
1,202304111727,(direct) / (none),Nizhny Novgorod,1,0,0,0
1,202304111727,advcake / cpa,Moscow,0,0,0,0
1,202304111727,google / organic,Pushkino,0,0,0,0
1,202304111727,newsletter / email,Moscow,0,0,0,0
1,202304111729,(direct) / (none),(not set),1,0,0,0
1,202304111729,(direct) / (none),Moscow,1,0,0,0
1,202304111730,(direct) / (none),Moscow,0,0,0,0
1,202304111730,google / organic,Kazan,1,0,0,0
1,202304111731,advcake / cpa,Moscow,0,0,0,0
1,202304111731,google / cpc,Berlin,1,0,0,0
1,202304111731,google / organic,Moscow,1,0,0,0
1,202304111731,yandex.ru / referral,Moscow,1,0,0,0
1,202304111732,(direct) / (none),Moscow,0,0,0,0
1,202304111732,yandex.ru / referral,Moscow,0,0,0,0
1,202304111733,google / cpc,(not set),1,0,0,0
1,202304111733,google / organic,Kazan,0,0,0,0
1,202304111733,yandex.ru / referral,Moscow,0,0,0,0
1,202304111734,google / organic,Kazan,0,0,0,0
1,202304111735,(direct) / (none),Moscow,0,0,0,0
1,202304111736,(direct) / (none),Moscow,0,0,0,0
1,202304111736,google / cpc,(not set),0,0,0,0
1,202304111736,google / cpc,Berlin,0,0,0,0
1,202304111739,advcake / cpa,Moscow,0,0,0,0
1,202304111739,advcake / cpa,Stupino,1,0,0,0
1,202304111740,advcake / cpa,Stupino,0,0,0,0
1,202304111741,(direct) / (none),Moscow,1,0,0,0
1,202304111741,advcake / cpa,Yekaterinburg,1,0,0,0
1,202304111742,advcake / cpa,Yekaterinburg,0,0,0,0
1,202304111743,advcake / cpa,Yekaterinburg,0,0,0,0
1,202304111744,advcake / cpa,Stupino,1,0,0,0
1,202304111744,google / organic,Samara,1,0,0,0
1,202304111744,yandex.ru / referral,Saint Petersburg,1,0,0,0
1,202304111745,google / organic,Saint Petersburg,1,0,0,0
1,202304111745,yandex.ru / referral,Saint Petersburg,0,0,0,0
1,202304111746,google / cpc,Berlin,0,0,0,0
1,202304111746,yandex.ru / referral,Saint Petersburg,0,0,0,0
1,202304111748,(direct) / (none),Domodedovo,1,0,0,0
1,202304111748,(direct) / (none),Moscow,1,0,0,0
1,202304111748,google / organic,Saint Petersburg,0,0,0,0
1,202304111749,(direct) / (none),Moscow,0,0,0,0
1,202304111749,google / organic,Domodedovo,1,0,0,0
1,202304111750,google / organic,Novorossiysk,1,0,0,0
1,202304111750,google / organic,Yekaterinburg,1,0,0,0
1,202304111750,journal.tinkoff.ru / referral,Ufa,1,0,0,0
1,202304111750,yandex.ru / referral,Saint Petersburg,0,0,0,0
1,202304111751,(direct) / (none),Moscow,0,0,0,0
1,202304111751,google / organic,Moscow,1,0,0,0
1,202304111751,journal.tinkoff.ru / referral,Ufa,0,0,0,0
1,202304111753,(direct) / (none),(not set),1,0,0,0
1,202304111753,google / organic,Moscow,2,0,0,0
1,202304111753,journal.tinkoff.ru / referral,Ufa,0,0,0,0
1,202304111754,away.vk.com / referral,Moscow,1,0,0,0
1,202304111754,google / organic,Moscow,0,0,0,0
1,202304111754,journal.tinkoff.ru / referral,Ufa,0,0,1,0
1,202304111755,alter.ru / referral,Moscow,1,0,0,0
1,202304111755,yandex.ru / referral,Kostomuksha,1,0,0,0
1,202304111756,journal.tinkoff.ru / referral,Ufa,0,0,0,0
1,202304111756,yandex.ru / referral,Kostomuksha,0,0,0,0
1,202304111757,google / organic,Novosibirsk,1,0,0,0
1,202304111757,yandex.ru / referral,Kostomuksha,0,0,0,0
1,202304111758,alter.ru / referral,Moscow,0,0,0,0
1,202304111759,(direct) / (none),Moscow,0,0,0,0
1,202304111759,google / organic,Novosibirsk,0,0,0,0
1,202304111800,google / organic,Novy Urengoy,1,0,0,0
1,202304111800,journal.tinkoff.ru / referral,Ufa,0,1,0,1
1,202304111801,google / organic,Novy Urengoy,0,0,0,0
1,202304111801,google / organic,Saint Petersburg,0,0,0,0
1,202304111802,google / organic,Chelyabinsk,1,0,0,0
1,202304111802,google / organic,Saint Petersburg,0,0,0,0
1,202304111803,google / organic,Chelyabinsk,0,0,0,0
1,202304111804,(direct) / (none),Tolyatti,1,0,0,0
1,202304111805,google / organic,Chelyabinsk,0,0,0,0
1,202304111806,google / organic,Novosibirsk,0,0,0,0
1,202304111806,journal.tinkoff.ru / referral,Moscow,1,0,0,0
1,202304111807,google / organic,New York,1,0,0,0
1,202304111807,google / organic,Novosibirsk,0,0,0,0
1,202304111808,google / organic,Omsk,1,0,0,0
1,202304111808,newsletter / email,(not set),1,0,0,0
1,202304111809,advcake / cpa,Krasnodar,1,0,0,0
1,202304111810,blog.alter.ru / referral,Saint Petersburg,1,0,0,0
1,202304111810,google / organic,Omsk,0,0,0,0
1,202304111810,newsletter / email,(not set),0,0,0,0
1,202304111810,newsletter / email,Dubai,1,0,0,0
1,202304111811,blog.alter.ru / referral,Saint Petersburg,0,0,0,0
1,202304111811,newsletter / email,Moscow,1,0,0,0
1,202304111811,yandex.ru / referral,Moscow,1,0,0,0
1,202304111812,away.vk.com / referral,Moscow,0,0,0,0
1,202304111812,blog.alter.ru / referral,Saint Petersburg,0,0,0,0
1,202304111812,newsletter / email,(not set),0,0,0,0
1,202304111814,google / organic,Saint Petersburg,1,0,0,0
1,202304111814,newsletter / email,Dubai,0,0,0,0
1,202304111814,yandex.ru / referral,Moscow,0,0,0,0
1,202304111815,google / organic,Saint Petersburg,0,0,0,0
1,202304111816,advcake / cpa,Krasnodar,0,0,0,0
1,202304111816,newsletter / email,Dubai,0,0,0,0
1,202304111817,gdeslon / cpa,Yekaterinburg,1,0,0,0
1,202304111817,google / organic,Saint Petersburg,0,0,0,0
1,202304111818,gdeslon / cpa,Yekaterinburg,0,0,0,0
1,202304111818,google / organic,Saint Petersburg,0,0,0,0
1,202304111819,gdeslon / cpa,Yekaterinburg,0,0,0,0
1,202304111820,gdeslon / cpa,Yekaterinburg,0,0,0,0
1,202304111820,google / organic,Saint Petersburg,0,0,0,0
1,202304111820,newsletter / email,(not set),0,0,0,0
1,202304111821,instagram / influence,Saint Petersburg,1,0,0,0
1,202304111822,(direct) / (none),Barcelona,1,0,0,0
1,202304111822,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111823,google / organic,Petrozavodsk,1,0,0,0
1,202304111824,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111825,(direct) / (none),Barcelona,0,0,0,0
1,202304111825,google / organic,Petrozavodsk,0,0,0,0
1,202304111826,google / organic,Moscow,1,0,0,0
1,202304111826,instagram / influence,Saint Petersburg,0,0,0,0
1,202304111826,promo_letter / email,Petrozavodsk,1,0,0,0
1,202304111827,google / organic,Moscow,1,0,0,0
1,202304111827,google / organic,Yekaterinburg,1,0,0,0
1,202304111828,google / cpc,Tbilisi,1,0,0,0
1,202304111828,google / organic,Moscow,0,0,0,0
1,202304111829,(direct) / (none),Barcelona,0,0,0,0
1,202304111829,google / cpc,Tbilisi,0,0,0,0
1,202304111829,google / organic,Yekaterinburg,0,0,0,0
1,202304111830,google / cpc,Tbilisi,0,0,0,0
1,202304111830,yandex / cpc,Yaroslavl,1,0,0,0
1,202304111831,google / organic,Yekaterinburg,0,0,0,0
1,202304111832,admitad / cpa,Graz,1,0,0,0
1,202304111832,google / cpc,Salzgitter,1,0,0,0
1,202304111832,google / organic,Moscow,0,0,0,0
1,202304111832,promo_letter / email,Saint Petersburg,1,0,0,0
1,202304111832,vertcomm.bitrix24.ru / referral,Moscow,1,0,0,0
1,202304111833,google / cpc,Salzgitter,0,0,0,0
1,202304111833,promo_letter / email,Saint Petersburg,0,0,0,0
1,202304111833,vertcomm.bitrix24.ru / referral,Moscow,0,0,0,0
1,202304111834,(direct) / (none),Saint Petersburg,1,0,0,0
1,202304111834,google / organic,Moscow,0,0,0,0
1,202304111834,newsletter / email,Tbilisi,1,0,0,0
1,202304111835,(direct) / (none),Saint Petersburg,0,0,0,0
1,202304111835,google / organic,Yekaterinburg,1,0,0,0
1,202304111836,(direct) / (none),(not set),1,0,0,0
1,202304111836,(direct) / (none),Yekaterinburg,1,0,0,0
1,202304111836,google / organic,Moscow,0,0,0,0
1,202304111836,newsletter / email,Tbilisi,1,0,0,0
1,202304111836,promo_letter / email,Saint Petersburg,0,0,0,0
1,202304111837,(direct) / (none),Minsk,1,0,0,0
1,202304111837,(direct) / (none),Saint Petersburg,0,0,0,0
1,202304111837,(direct) / (none),Yekaterinburg,0,0,0,0
1,202304111837,newsletter / email,Tbilisi,0,0,0,0
1,202304111837,promo_letter / email,Petrozavodsk,0,0,1,0
1,202304111838,(direct) / (none),Minsk,0,0,0,0
1,202304111838,(direct) / (none),Yekaterinburg,0,0,0,0
1,202304111838,promo_letter / email,Petrozavodsk,0,0,0,0
1,202304111838,promo_letter / email,Saint Petersburg,0,0,0,0
1,202304111839,(direct) / (none),Saint Petersburg,0,0,0,0
1,202304111839,newsletter / email,(not set),0,0,0,0
1,202304111840,(direct) / (none),Saint Petersburg,0,0,0,0
1,202304111840,newsletter / email,Tbilisi,0,0,0,0
1,202304111840,promo_letter / email,Saint Petersburg,0,0,0,0
1,202304111841,(direct) / (none),(not set),1,0,0,0
1,202304111841,google / organic,Yekaterinburg,0,0,0,0
1,202304111843,promo_letter / email,Saint Petersburg,0,0,1,0
1,202304111844,instagram / influence,Nizhny Novgorod,1,0,0,0
1,202304111845,promo_letter / email,Saint Petersburg,0,1,0,1
1,202304111846,email / email,Beroun,1,0,0,0
1,202304111846,google / organic,Yekaterinburg,0,0,0,0
1,202304111849,(direct) / (none),(not set),1,0,0,0
1,202304111849,google / organic,Moscow,1,0,0,0
1,202304111850,(direct) / (none),(not set),0,0,0,0
1,202304111850,google / organic,(not set),1,0,0,0
1,202304111850,google / organic,Ufa,1,0,0,0
1,202304111850,yandex / cpc,Korolyov,1,0,0,0
1,202304111851,google / organic,(not set),0,0,0,0
1,202304111851,google / organic,Moscow,1,0,0,0
1,202304111851,google / organic,Ufa,0,0,0,0
1,202304111851,instagram / influence,Haarlem,1,0,0,0
1,202304111852,google / organic,Saint Petersburg,1,0,0,0
1,202304111853,(direct) / (none),Yekaterinburg,0,0,0,0
1,202304111853,email / email,Beroun,0,0,0,0
1,202304111853,google / organic,Moscow,0,0,0,0
1,202304111854,(direct) / (none),Yakutsk,1,0,0,0
1,202304111854,email / email,Beroun,0,0,0,0
1,202304111854,google / organic,Moscow,0,0,0,0
1,202304111854,google / organic,Saint Petersburg,1,0,0,0
1,202304111855,google / organic,Saint Petersburg,0,0,0,0
1,202304111855,yandex / cpc,Korolyov,0,0,0,0
1,202304111856,(direct) / (none),Yakutsk,0,0,0,0
1,202304111856,admitad / cpa,Graz,0,0,0,0
1,202304111856,email / email,Beroun,0,0,0,0
1,202304111856,google / organic,(not set),1,0,0,0
1,202304111856,promo_letter / email,Saint Petersburg,0,0,0,0
1,202304111856,yandex / cpc,Korolyov,0,0,0,0
1,202304111857,google / organic,Yekaterinburg,1,0,0,0
1,202304111858,(direct) / (none),Yakutsk,0,0,0,0
1,202304111858,(direct) / (none),Yekaterinburg,1,0,0,0
1,202304111858,google / organic,Saint Petersburg,0,0,0,0
1,202304111858,google / organic,Tver,1,0,0,0
1,202304111858,google / organic,Yekaterinburg,0,0,0,0
1,202304111859,google / organic,Moscow,0,0,0,0
1,202304111859,google / organic,Saint Petersburg,0,0,0,0
1,202304111900,(direct) / (none),New York,1,0,0,0
1,202304111900,(direct) / (none),Nizhny Novgorod,1,0,0,0
1,202304111900,(direct) / (none),Yekaterinburg,0,0,0,0
1,202304111900,google / organic,Saint Petersburg,1,0,0,0
1,202304111901,google / organic,Krasnodar,1,0,0,0
1,202304111901,google / organic,Moscow,0,0,0,0
1,202304111902,(direct) / (none),New York,0,0,0,0
1,202304111902,(direct) / (none),Nizhny Novgorod,0,0,0,0
1,202304111903,(direct) / (none),Yekaterinburg,0,0,0,0
1,202304111903,google / organic,Moscow,1,0,0,0
1,202304111903,google / organic,Saint Petersburg,0,0,0,0
1,202304111904,google / organic,Moscow,0,0,0,0
1,202304111905,(direct) / (none),Haarlem,1,0,0,0
1,202304111905,google / organic,Moscow,0,0,0,0
1,202304111907,(direct) / (none),Haarlem,0,0,0,0
1,202304111907,google / organic,Moscow,0,0,0,0
1,202304111907,instagram / smm,(not set),1,0,0,0
1,202304111908,(direct) / (none),Haarlem,0,0,0,0
1,202304111908,yandex / cpc,Nizhny Novgorod,1,0,0,0
1,202304111909,google / organic,Bologna,1,0,0,0
1,202304111909,instagram / smm,(not set),0,0,0,0
1,202304111909,yandex / cpc,Biysk,1,0,0,0
1,202304111909,yandex / cpc,Nizhny Novgorod,0,0,0,0
1,202304111910,google / organic,Bologna,0,0,0,0
1,202304111910,instagram / smm,(not set),0,0,0,0
1,202304111910,yandex / cpc,Biysk,0,0,0,0
1,202304111912,google / organic,Moscow,1,0,0,0
1,202304111912,google / organic,Saint Petersburg,0,0,0,0
1,202304111912,yandex / cpc,Biysk,0,0,0,0
1,202304111913,google / organic,Moscow,0,0,0,0
1,202304111915,google / organic,Moscow,0,0,0,0
1,202304111916,google / organic,(not set),1,0,0,0
1,202304111916,google / organic,Moscow,0,0,0,0
1,202304111916,google / organic,Saint Petersburg,0,0,0,0
1,202304111916,newsletter / email,Tbilisi,1,0,0,0
1,202304111917,advcake / cpa,Nizhny Novgorod,1,0,0,0
1,202304111917,google / organic,(not set),0,0,0,0
1,202304111917,yandex / cpc,Domodedovo,1,0,0,0
1,202304111918,advcake / cpa,Nizhny Novgorod,0,0,0,0
1,202304111918,google / organic,Moscow,0,0,0,0
1,202304111920,admitad / cpa,Graz,0,0,0,0
1,202304111921,yandex / cpc,Kaliningrad,1,0,0,0
1,202304111922,yandex / cpc,Kaliningrad,0,0,0,0
1,202304111923,(direct) / (none),Adairsville,1,0,0,0
1,202304111923,gdeslon / cpa,Moscow,1,0,0,0
1,202304111924,(direct) / (none),Adairsville,0,0,0,0
1,202304111924,gdeslon / cpa,Moscow,0,0,0,0
1,202304111924,yandex / cpc,Kaliningrad,0,0,0,0
1,202304111926,gdeslon / cpa,Moscow,0,0,0,0
1,202304111926,google / cpc,Tbilisi,1,0,0,0
1,202304111927,gdeslon / cpa,Moscow,0,0,0,0
1,202304111928,(direct) / (none),Adairsville,0,0,0,0
1,202304111929,(direct) / (none),Adairsville,0,0,0,0
1,202304111929,instagram / influence,(not set),1,0,0,0
1,202304111931,instagram / influence,(not set),0,0,0,0
1,202304111932,(direct) / (none),Adairsville,0,0,0,0
1,202304111932,gdeslon / cpa,Moscow,0,0,0,0
1,202304111934,instagram / influence,(not set),0,0,0,0
1,202304111935,google / organic,Moscow,0,0,0,0
1,202304111935,instagram / influence,(not set),0,0,0,0
1,202304111936,(direct) / (none),(not set),0,0,1,0
1,202304111936,google / organic,Chelyabinsk,1,0,0,0
1,202304111936,yandex / cpc,(not set),1,0,0,0
1,202304111937,(direct) / (none),(not set),0,0,0,0
1,202304111937,instagram / influence,(not set),0,0,0,0
1,202304111938,google / organic,Kostroma,1,0,0,0
1,202304111939,(direct) / (none),Adairsville,0,0,0,0
1,202304111939,google / organic,Kostroma,0,0,0,0
1,202304111940,(direct) / (none),Adairsville,0,0,1,0
1,202304111940,google / cpc,Salta,1,0,0,0
1,202304111942,yandex / cpc,Saint Petersburg,1,0,0,0
1,202304111943,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304111944,google / organic,Istanbul,1,0,0,0
1,202304111944,google / organic,Kostroma,0,0,0,0
1,202304111944,google / organic,Moscow,1,0,0,0
1,202304111945,google / organic,(not set),0,0,0,0
1,202304111945,google / organic,Istanbul,0,0,0,0
1,202304111945,google / organic,Shchyolkovo,1,0,0,0
1,202304111945,google / organic,Yekaterinburg,0,0,0,0
1,202304111946,google / organic,Istanbul,0,0,0,0
1,202304111946,google / organic,Shchyolkovo,0,0,0,0
1,202304111946,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304111947,google / cpc,Munich,1,0,0,0
1,202304111947,google / organic,Istanbul,0,0,0,0
1,202304111948,google / cpc,Munich,0,0,0,0
1,202304111948,google / organic,(not set),0,0,0,0
1,202304111949,google / organic,(not set),0,0,0,0
1,202304111949,insta / ambassador,Moscow,1,0,0,0
1,202304111950,youtube / influence,(not set),1,0,0,0
1,202304111951,google / cpc,Munich,0,0,0,0
1,202304111951,google / organic,Istanbul,0,0,0,0
1,202304111951,insta / ambassador,Moscow,0,0,0,0
1,202304111951,yandex / cpc,Yekaterinburg,1,0,0,0
1,202304111951,yandex.ru / referral,Moscow,1,0,0,0
1,202304111951,youtube / influence,(not set),0,0,0,0
1,202304111952,google / cpc,Antalya,1,0,0,0
1,202304111952,google / organic,Istanbul,0,0,0,0
1,202304111952,yandex.ru / referral,Moscow,0,0,0,0
1,202304111953,google / cpc,Antalya,0,0,0,0
1,202304111953,yandex / cpc,Magnitogorsk,1,0,0,0
1,202304111953,yandex.ru / referral,Moscow,0,0,0,0
1,202304111953,youtube / influence,(not set),0,0,0,0
1,202304111954,google / cpc,Madrid,1,0,0,0
1,202304111954,google / cpc,Munich,0,0,0,0
1,202304111954,insta / ambassador,Moscow,0,0,0,0
1,202304111955,google / cpc,Madrid,0,0,0,0
1,202304111955,google / cpc,Munich,0,0,0,0
1,202304111955,google / organic,Moscow,1,0,0,0
1,202304111955,insta / ambassador,Moscow,0,0,0,0
1,202304111955,telegram / smm,Huntington,1,0,0,0
1,202304111955,youtube / influence,(not set),0,0,0,0
1,202304111956,google / organic,Moscow,0,0,0,0
1,202304111957,insta / ambassador,Moscow,0,0,0,0
1,202304111958,(direct) / (none),Moscow,1,0,0,0
1,202304111958,google / organic,Moscow,0,0,0,0
1,202304111959,google / organic,Moscow,0,0,0,0
1,202304112000,(direct) / (none),Moscow,0,0,0,0
1,202304112000,insta / ambassador,Moscow,0,0,0,0
1,202304112000,youtube / influence,(not set),0,0,0,0
1,202304112001,(direct) / (none),Moscow,0,0,0,0
1,202304112001,youtube / influence,(not set),0,0,0,0
1,202304112002,google / cpc,Munich,0,0,0,0
1,202304112002,instagram / influence,Moscow,1,0,0,0
1,202304112003,google / cpc,Munich,0,0,1,0
1,202304112003,instagram / influence,Moscow,0,0,0,0
1,202304112005,(direct) / (none),Frankfurt,1,0,0,0
1,202304112006,(direct) / (none),Frankfurt,0,0,0,0
1,202304112006,instagram / influence,Moscow,0,0,0,0
1,202304112007,google / organic,Moscow,1,0,0,0
1,202304112007,instagram / influence,Moscow,0,0,0,0
1,202304112008,(direct) / (none),Frankfurt,0,0,0,0
1,202304112008,google / organic,Moscow,1,0,0,0
1,202304112008,yandex.ru / referral,Moscow,0,0,0,0
1,202304112009,(direct) / (none),Moscow,0,0,0,0
1,202304112009,google / organic,Moscow,0,0,0,0
1,202304112009,google / organic,Munich,1,0,0,0
1,202304112010,google / organic,Moscow,0,0,0,0
1,202304112013,newsletter / email,Buenos Aires,1,0,0,0
1,202304112014,google / organic,Samara,1,0,0,0
1,202304112014,journal.tinkoff.ru / referral,Novosibirsk,1,0,0,0
1,202304112014,newsletter / email,Buenos Aires,0,0,0,0
1,202304112015,google / organic,Samara,0,0,0,0
1,202304112015,journal.tinkoff.ru / referral,Novosibirsk,0,0,0,0
1,202304112015,telegram / smm,Huntington,0,1,0,1
1,202304112020,(direct) / (none),Saint Petersburg,1,0,0,0
1,202304112020,google / organic,Moscow,1,0,0,0
1,202304112020,instagram / influence,Bonn,1,0,0,0
1,202304112021,(direct) / (none),Saint Petersburg,0,0,0,0
1,202304112021,instagram / influence,Bonn,0,0,0,0
1,202304112022,instagram / influence,Bonn,0,0,0,0
1,202304112023,(direct) / (none),Moscow,1,0,0,0
1,202304112025,instagram / influence,Bonn,0,0,0,0
1,202304112026,google / organic,Maykop,1,0,0,0
1,202304112026,google / organic,Nizhny Novgorod,1,0,0,0
1,202304112026,instagram / influence,Bonn,0,0,1,0
1,202304112027,google / organic,Maykop,0,0,0,0
1,202304112027,google / organic,Nizhny Novgorod,0,0,0,0
1,202304112028,google / organic,(not set),1,0,0,0
1,202304112028,yandex / cpc,Saint Petersburg,1,0,0,0
1,202304112029,google / organic,(not set),0,0,0,0
1,202304112029,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304112030,instagram / influence,Bonn,0,1,0,1
1,202304112030,yandex / cpc,Moscow,1,0,0,0
1,202304112030,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304112030,yandex.ru / referral,Moscow,1,0,0,0
1,202304112031,google / organic,(not set),0,0,0,0
1,202304112031,yandex / cpc,Moscow,0,0,0,0
1,202304112031,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304112031,yandex.ru / referral,Moscow,1,0,0,0
1,202304112032,yandex / cpc,Saint Petersburg,0,0,0,0
1,202304112033,yandex.ru / referral,Moscow,0,0,0,0
1,202304112034,(direct) / (none),Moscow,1,0,0,0
